created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-08-17T11:31:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T11:57:00-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T12:31:24-05:00,23.9586,62.6673,3.5113,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T12:31:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T13:31:25-05:00,24.6502,61.6724,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T13:31:29-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T14:31:26-05:00,24.6929,61.5305,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T14:31:30-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T14:57:01-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T15:31:27-05:00,23.5767,63.6332,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T15:31:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T16:31:27-05:00,22.6848,65.6229,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T16:31:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T17:31:27-05:00,22.0066,67.1534,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T17:31:32-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T17:57:01-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T18:31:27-05:00,21.4271,68.3284,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T18:31:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T19:31:27-05:00,21.0319,69.3462,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T19:31:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T20:31:27-05:00,20.6661,70.132,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T20:31:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T20:57:02-05:00,,,,-67,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T21:31:28-05:00,20.3269,70.7683,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T21:31:32-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T22:31:28-05:00,20.0145,71.1315,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T22:31:33-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T23:31:29-05:00,19.6914,71.9326,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T23:31:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-17T23:57:02-05:00,,,,-67,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T00:31:29-05:00,19.4057,73.1395,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T00:31:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T01:31:29-05:00,19.3496,73.4478,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T01:31:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T02:31:29-05:00,19.1947,73.0404,3.515,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T02:31:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T02:57:02-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T03:31:30-05:00,19.0826,74.0108,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T03:31:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T04:31:31-05:00,19.0692,73.9101,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T04:31:35-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T05:31:31-05:00,18.9143,74.2794,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T05:31:35-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T05:57:02-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T06:31:31-05:00,18.5752,74.5418,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T06:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T07:31:31-05:00,19.0959,74.5266,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T07:31:36-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T08:31:31-05:00,21.7956,68.4154,3.5113,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T08:31:35-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T08:57:03-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T09:31:31-05:00,22.6848,65.9297,3.5113,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T09:31:35-05:00,,,,,,,,,102.1,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T10:31:31-05:00,22.2602,67.1427,3.5113,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T10:31:35-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T11:31:31-05:00,23.1949,65.4902,3.5113,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T11:31:36-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T11:57:04-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T12:31:31-05:00,23.7449,64.4144,3.5113,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T12:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T13:31:31-05:00,23.3658,65.0111,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T13:31:36-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T14:31:31-05:00,23.9452,64.5579,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T14:31:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T14:57:03-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T15:31:31-05:00,24.8051,62.6795,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T15:31:36-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T16:31:31-05:00,24.1562,63.5187,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T16:31:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T17:31:31-05:00,23.0533,65.9617,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T17:31:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T17:57:03-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T18:31:31-05:00,22.3056,67.3625,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T18:31:36-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T19:31:32-05:00,21.6381,68.603,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T19:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T20:31:32-05:00,21.1173,69.6788,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T20:31:37-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T20:57:04-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T21:31:32-05:00,20.594,70.898,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T21:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T22:31:32-05:00,20.1854,71.7937,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T22:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T23:31:32-05:00,19.7047,72.5353,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T23:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-18T23:57:03-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T00:31:32-05:00,19.2668,72.6833,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T00:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T01:31:32-05:00,18.9704,74.0185,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T01:31:36-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T02:31:33-05:00,18.7434,74.9172,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T02:31:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T02:57:03-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T03:31:33-05:00,18.4604,74.9676,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T03:31:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T04:31:33-05:00,18.1212,75.7244,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T04:31:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T05:31:33-05:00,17.9103,75.935,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T05:31:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T05:57:04-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T06:31:33-05:00,17.7554,76.4935,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T06:31:38-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T07:31:33-05:00,17.9397,76.1166,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T07:31:37-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T08:31:33-05:00,20.8904,68.513,3.5113,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T08:31:37-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T08:57:07-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T09:31:33-05:00,22.2602,65.1759,3.5113,,,50.4,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T09:31:37-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T10:31:34-05:00,22.9839,64.5747,3.5113,,,51.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T10:31:38-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T11:31:34-05:00,23.8998,60.6699,3.5113,,,50.85,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T11:31:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T11:57:18-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-08-19T12:31:34-05:00,24.5113,59.939,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T12:31:39-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T13:31:35-05:00,24.6662,59.9893,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T13:31:39-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T14:31:36-05:00,24.2683,59.5636,3.5113,,,53.55,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T14:31:40-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T14:57:06-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:c1:f6:ef,-62;d4:5d:64:ec:13:d0,-65;4c:ed:fb:7a:6b:e0,-69;18:de:d7:b1:f0:c8,-73;04:d4:c4:36:81:c8,-74",,A9973XDGS1A,,,
2025-08-19T14:57:08-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T15:31:36-05:00,24.8905,56.7895,3.5113,,,50.1,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T15:31:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T16:31:37-05:00,24.5514,58.8571,3.5113,,,50.1,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T16:31:41-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T17:31:38-05:00,24.1829,60.9552,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T17:31:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T17:57:10-05:00,,,,-76,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T18:31:38-05:00,23.6461,62.1408,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T18:31:43-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T19:31:38-05:00,23.0266,63.6133,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T19:31:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T20:31:38-05:00,22.319,65.0294,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T20:31:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T20:57:09-05:00,,,,-54,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T21:31:39-05:00,21.7262,66.1601,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T21:31:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T22:31:39-05:00,21.2749,67.3182,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T22:31:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T23:31:39-05:00,20.8343,68.3925,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T23:31:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-19T23:57:09-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T00:31:39-05:00,20.3964,69.2592,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T00:31:44-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T01:31:40-05:00,20.0011,70.3075,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T01:31:44-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T02:31:40-05:00,19.6487,71.0445,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T02:31:44-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T02:57:09-05:00,,,,-87,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T03:31:41-05:00,19.3656,71.873,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T03:31:45-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T04:31:41-05:00,19.1253,72.4071,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T04:31:45-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T05:31:42-05:00,18.8155,73.1075,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T05:31:46-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T05:57:10-05:00,,,,-75,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T06:31:42-05:00,18.5592,73.8323,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T06:31:46-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T07:31:42-05:00,18.7301,73.3593,3.5113,,,51.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T07:31:47-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T08:31:43-05:00,19.6754,72.6787,3.5113,,,53.7,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T08:31:47-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T08:57:09-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T09:31:43-05:00,22.6154,65.4902,3.5113,,,51.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T09:31:48-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T10:31:43-05:00,24.0867,62.4887,3.5113,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T10:31:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T11:31:44-05:00,23.1388,53.3684,3.5113,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T11:31:48-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T11:57:22-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-08-20T12:31:45-05:00,22.0359,47.7348,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T12:31:49-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T13:31:46-05:00,21.8116,45.716,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T13:31:50-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T14:31:46-05:00,21.387,47.332,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T14:31:50-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T14:57:10-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:c1:f6:ef,-63;04:d4:c4:36:81:c8,-66;d4:5d:64:ec:13:d0,-69;98:35:ed:95:5a:e4,-73;18:de:d7:b1:f0:c8,-77",,A9973XDGS1A,,,
2025-08-20T14:57:13-05:00,,,,-61,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T15:31:46-05:00,20.877,46.2959,3.5113,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T15:31:51-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T16:31:46-05:00,19.9023,46.0227,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T16:31:50-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T17:31:46-05:00,18.7568,46.804,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T17:31:50-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T17:57:12-05:00,,,,-60,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T18:31:46-05:00,17.9103,47.9759,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T18:31:51-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T19:31:48-05:00,17.2053,48.7953,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T19:31:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T20:31:48-05:00,16.8502,51.4931,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T20:31:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T20:57:10-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T20:57:20-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-08-20T20:57:21-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,-1,,
2025-08-20T21:31:48-05:00,16.4576,51.9463,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T21:31:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T22:31:48-05:00,15.9903,51.5023,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T22:31:52-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T23:31:49-05:00,15.5657,51.5602,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T23:31:53-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-20T23:57:10-05:00,,,,-58,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T00:31:49-05:00,15.4376,53.5927,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T00:31:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T01:31:49-05:00,15.1999,53.9956,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T01:31:54-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T02:31:49-05:00,14.9569,53.9513,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T02:31:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T02:57:11-05:00,,,,-62,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T03:31:49-05:00,14.762,54.4167,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T03:31:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T04:31:49-05:00,14.7326,54.5006,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T04:31:54-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T05:31:49-05:00,14.5911,54.5495,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T05:31:54-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T05:57:11-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T06:31:50-05:00,14.551,54.8882,3.5113,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T06:31:54-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T07:31:50-05:00,14.6632,55.4788,3.5113,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T07:31:54-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T08:31:50-05:00,16.3695,56.2081,3.5113,,,51.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T08:31:54-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T08:57:13-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T09:31:50-05:00,17.686,61.3199,3.5113,,,51,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T09:31:55-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T10:31:50-05:00,18.4604,57.8042,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T10:31:54-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T11:31:50-05:00,19.7047,53.8399,3.5113,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T11:31:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T11:57:25-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-08-21T12:31:50-05:00,19.9851,51.6426,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T12:31:55-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-08-21T13:31:50-05:00,18.9437,48.3436,3.5113,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
