created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-04-30T04:20:18-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T04:20:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T05:20:16-05:00,24.5914,60.0214,3.811,,,55.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T05:20:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T05:20:23-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T06:20:16-05:00,24.5781,53.9132,3.811,,,56.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T06:20:19-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T06:20:20-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T07:20:17-05:00,24.3645,46.8727,3.811,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T07:20:20-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T07:20:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T08:20:17-05:00,24.6475,60.2777,3.8073,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T08:20:20-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T08:20:22-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T09:20:17-05:00,25.1976,60.1862,3.811,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T09:20:21-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T09:20:22-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T10:20:17-05:00,25.5074,58.0758,3.8073,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T10:20:22-05:00,,,,-43,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T11:20:17-05:00,25.9747,56.5408,3.811,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T11:20:21-05:00,,,,-36,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T12:20:17-05:00,25.9586,62.4323,3.811,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T12:20:21-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T12:20:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T13:20:17-05:00,26.3832,57.5204,3.8073,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T13:20:21-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T13:20:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T14:20:17-05:00,26.7811,55.0042,3.811,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T14:20:21-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T14:20:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T15:20:17-05:00,26.426,46.7674,3.8073,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T15:20:20-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T15:20:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T16:20:18-05:00,25.7904,44.5792,3.8073,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T16:20:21-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T16:20:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T17:20:19-05:00,25.4219,44.6082,3.8073,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T17:20:23-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T17:20:24-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T18:20:19-05:00,25.1415,43.4821,3.8073,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T18:20:21-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T18:20:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T19:20:20-05:00,24.8718,44.0085,3.8073,,,61.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T19:20:22-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T19:20:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T20:20:21-05:00,24.6609,51.0903,3.8073,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T20:20:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T20:20:31-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T21:20:22-05:00,24.9706,57.319,3.8073,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T21:20:26-05:00,,,,-41,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T22:20:22-05:00,24.9279,54.3816,3.8073,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T22:20:24-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T22:20:26-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T23:20:22-05:00,24.9279,55.8511,3.8073,,,62.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-04-30T23:20:27-05:00,,,,-42,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T00:20:23-05:00,24.8878,51.2856,3.8073,,,63.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T00:20:25-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T00:20:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T01:20:23-05:00,24.8451,56.4263,3.8036,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T01:20:26-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T01:20:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T02:20:24-05:00,24.8291,52.8145,3.8073,,,55.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T02:20:27-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T02:20:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T03:20:24-05:00,24.6609,55.7412,3.8073,,,48,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T03:20:27-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T03:20:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T04:20:24-05:00,24.8158,52.5826,3.8073,,,53.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T04:20:28-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T04:20:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T05:20:25-05:00,24.8024,56.0159,3.8073,,,55.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T05:20:28-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T05:20:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T06:20:25-05:00,24.7036,52.2698,3.8073,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T06:20:28-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T06:20:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T07:20:25-05:00,24.8024,58.6114,3.8036,,,61.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T07:20:29-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T07:20:30-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T08:20:25-05:00,24.773,56.7346,3.8073,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T08:20:29-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T08:20:30-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T09:20:26-05:00,25.4219,54.4579,3.8073,,,62.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T09:20:29-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T09:20:30-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T10:20:26-05:00,25.0294,46.4485,3.8036,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T10:20:29-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T10:20:30-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T11:20:26-05:00,24.7597,46.5522,3.8036,,,62.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T11:20:30-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T11:20:31-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T12:20:26-05:00,24.7036,47.6707,3.8036,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T12:20:30-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T12:20:31-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T13:20:26-05:00,24.6769,47.4464,3.8036,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T13:20:31-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T13:20:42-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-05-01T14:20:26-05:00,24.6048,47.0649,3.8036,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T14:20:29-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:af:85:9d,-34;88:66:39:5d:00:cf,-40;68:e2:09:8b:90:74,-41;50:1d:94:a1:bb:2c,-46;c8:1f:be:be:a8:17,-47",,VR032M0GS1A,,,
2025-05-01T14:20:31-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T14:20:32-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T15:20:26-05:00,24.6048,48.2551,3.8036,,,61.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T15:20:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T15:20:32-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T16:20:26-05:00,24.522,46.9047,3.8036,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T16:20:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T16:20:34-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T17:20:27-05:00,24.3912,46.2455,3.8036,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T17:20:31-05:00,,,,-40,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T18:20:27-05:00,24.2096,45.3162,3.8036,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T18:20:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T18:20:43-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-05-01T19:20:27-05:00,24.1241,46.5934,3.8036,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T19:20:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T19:20:45-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-05-01T20:20:27-05:00,24.0253,44.8859,3.8036,,,64.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T20:20:30-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-32;c8:1f:be:af:85:9d,-36;68:e2:09:8b:90:74,-38;c8:1f:be:be:a8:17,-41;88:66:39:4c:2e:8b,-50",,VR032M0GS1A,,,
2025-05-01T20:20:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T20:20:33-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T21:20:28-05:00,23.9853,45.0385,3.8036,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T21:20:32-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T21:20:43-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-05-01T22:20:28-05:00,23.8705,45.4597,3.8036,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T22:20:30-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-34;68:e2:09:8b:90:74,-43;50:1d:94:a1:bb:2c,-45;c8:1f:be:be:a8:17,-47;c8:1f:be:af:85:9d,-50",,VR032M0GS1A,,,
2025-05-01T22:20:32-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T22:20:33-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T23:20:28-05:00,23.8277,47.6188,3.8036,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T23:20:30-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-01T23:20:33-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T00:20:29-05:00,24.0841,55.201,3.8036,,,57.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T00:20:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T00:20:36-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T01:20:29-05:00,24.1535,59.4522,3.7999,,,57.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T01:20:33-05:00,,,,-39,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T02:20:29-05:00,24.0547,54.1436,3.8036,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T02:20:33-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T02:20:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T03:20:29-05:00,24.1241,55.1034,3.8036,,,57.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T03:20:32-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T03:20:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T04:20:29-05:00,24.1802,56.73,3.8036,,,57.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T04:20:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T04:20:34-05:00,,,,-56,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T05:20:30-05:00,24.2924,50.8385,3.8036,,,57,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T05:20:34-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T05:20:45-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-05-02T06:20:31-05:00,24.2363,57.6211,3.8036,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T06:20:33-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-30;c8:1f:be:af:85:9d,-32;c8:1f:be:be:a8:17,-41;68:e2:09:8b:90:74,-46;50:1d:94:a1:bb:2c,-58",,VR032M0GS1A,,,
2025-05-02T06:20:35-05:00,,,,-43,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T07:20:31-05:00,24.2657,55.0683,3.8036,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T07:20:33-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T07:20:35-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T08:20:31-05:00,24.3778,55.465,3.8036,,,64.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T08:20:33-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T08:20:35-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T09:20:31-05:00,24.4472,54.6746,3.8036,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T09:20:35-05:00,,,,-46,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T10:20:31-05:00,24.4926,50.869,3.8036,,,64.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T10:20:35-05:00,,,,-38,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T11:20:32-05:00,24.5354,51.3085,3.7999,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T11:20:35-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T11:20:36-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T12:20:32-05:00,24.6342,55.4971,3.7999,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T12:20:36-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T12:20:37-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T13:20:32-05:00,24.5781,49.8634,3.8036,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T13:20:35-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T13:21:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T14:20:32-05:00,24.5621,47.6921,3.7999,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T14:20:35-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T14:20:36-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T15:20:33-05:00,24.4339,47.9591,3.7999,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T15:20:35-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T15:20:37-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T16:20:34-05:00,24.4205,49.3324,3.7999,,,64.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T16:20:36-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T16:20:38-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T17:20:34-05:00,24.4793,49.0303,3.7999,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T17:20:37-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T17:20:38-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T18:20:34-05:00,24.4205,49.6559,3.7999,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T18:20:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T18:20:39-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T19:20:34-05:00,24.4339,49.4697,3.7999,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T19:20:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T19:20:39-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T20:20:35-05:00,24.2657,52.2057,3.7999,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T20:20:38-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T20:20:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T21:20:35-05:00,24.2229,45.8991,3.7999,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T21:20:39-05:00,,,,-49,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T22:20:36-05:00,24.2229,49.5888,3.7999,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T22:20:39-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T22:20:40-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T23:20:36-05:00,24.4339,53.7316,3.7999,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-02T23:20:40-05:00,,,,-43,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T00:20:36-05:00,24.5354,57.2595,3.7999,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T00:20:39-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T00:20:41-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T01:20:37-05:00,24.5487,52.7276,3.7999,,,62.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T01:20:41-05:00,,,,-52,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T02:20:37-05:00,24.6609,57.9461,3.7999,,,60.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T02:20:42-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T02:20:44-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T03:20:37-05:00,24.5781,52.0653,3.7999,,,56.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T03:20:41-05:00,,,,-40,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T04:20:37-05:00,24.8158,61.8433,3.7999,,,56.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T04:20:41-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T04:20:42-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T05:20:37-05:00,25.4219,58.1888,3.7999,,,55.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T05:20:40-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T05:20:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T06:20:38-05:00,24.984,46.6178,3.7999,,,57,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T06:20:42-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T06:20:43-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T07:20:38-05:00,24.8291,54.9172,3.7999,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T07:20:42-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T07:20:43-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T08:20:38-05:00,24.6769,57.2702,3.7999,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T08:20:42-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T08:20:51-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T09:20:38-05:00,24.5487,53.5302,3.7999,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T09:20:40-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T09:20:42-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T10:20:38-05:00,24.5781,49.839,3.7999,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T10:20:40-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T10:20:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T11:20:38-05:00,24.522,49.0379,3.7999,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T11:20:41-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T11:20:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T12:20:38-05:00,24.506,49.9901,3.7999,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T12:20:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-05-03T12:20:44-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
